candidate_evaluations,critical_paths_found,relay_cascade_paths_found,captured_load_shed_mw,critical_recall,relay_cascade_recall,query_precision
352,273,213,11313.963242769885,0.14630225080385853,0.12340672074159907,0.7755681818181818
353,274,214,11350.023110349586,0.14683815648445875,0.12398609501738123,0.7762039660056658
354,275,215,11386.082977929287,0.14737406216505894,0.12456546929316338,0.7768361581920904
355,276,216,11422.142845508988,0.14790996784565916,0.12514484356894554,0.7774647887323943
356,277,217,11458.202713088689,0.14844587352625938,0.1257242178447277,0.7780898876404494
357,278,218,11494.26258066839,0.1489817792068596,0.12630359212050984,0.7787114845938375
358,279,219,11530.322448248091,0.1495176848874598,0.126882966396292,0.7793296089385475
359,280,220,11566.382315827792,0.15005359056806003,0.12746234067207415,0.7799442896935933
360,281,221,11602.442183407493,0.15058949624866025,0.12804171494785632,0.7805555555555556
361,282,222,11638.502050987194,0.15112540192926044,0.12862108922363846,0.7811634349030471
362,283,223,11674.561918566895,0.15166130760986066,0.12920046349942063,0.7817679558011049
363,284,224,11710.621786146596,0.15219721329046088,0.12977983777520277,0.7823691460055097
364,285,225,11746.681653726297,0.1527331189710611,0.13035921205098494,0.782967032967033
365,286,226,11782.741521305998,0.1532690246516613,0.13093858632676708,0.7835616438356164
366,287,227,11818.801388885699,0.15380493033226153,0.13151796060254925,0.7841530054644809
367,288,228,11854.8612564654,0.15434083601286175,0.1320973348783314,0.784741144414169
368,289,229,11890.9211240451,0.15487674169346194,0.13267670915411356,0.7853260869565217
369,290,230,11926.980991624801,0.15541264737406216,0.1332560834298957,0.7859078590785907
370,291,231,11963.040859204502,0.15594855305466238,0.13383545770567787,0.7864864864864864
371,292,232,11999.100726784203,0.1564844587352626,0.13441483198146004,0.7870619946091644
372,293,233,12035.160594363904,0.1570203644158628,0.13499420625724218,0.7876344086021505
373,294,234,12071.220461943605,0.15755627009646303,0.13557358053302435,0.7882037533512064
374,295,235,12107.280329523306,0.15809217577706325,0.1361529548088065,0.7887700534759359
375,296,236,12143.340197103007,0.15862808145766344,0.13673232908458866,0.7893333333333333
376,297,237,12179.400064682708,0.15916398713826366,0.1373117033603708,0.7898936170212766
377,298,238,12215.459932262409,0.15969989281886388,0.13789107763615296,0.7904509283819628
378,299,239,12251.51979984211,0.1602357984994641,0.1384704519119351,0.791005291005291
379,300,240,12287.57966742181,0.1607717041800643,0.13904982618771727,0.7915567282321899
380,301,241,12323.639535001512,0.16130760986066453,0.13962920046349941,0.7921052631578948
381,302,242,12359.699402581213,0.16184351554126475,0.14020857473928158,0.7926509186351706
382,303,243,12395.759270160914,0.16237942122186494,0.14078794901506372,0.7931937172774869
383,304,244,12431.819137740615,0.16291532690246516,0.1413673232908459,0.793733681462141
384,305,245,12467.879005320316,0.16345123258306538,0.14194669756662803,0.7942708333333334
385,306,246,12503.938872900017,0.1639871382636656,0.1425260718424102,0.7948051948051948
386,307,247,12539.998740479718,0.1645230439442658,0.14310544611819234,0.7953367875647669
387,308,248,12576.058608059418,0.16505894962486603,0.1436848203939745,0.7958656330749354
388,309,249,12612.11847563912,0.16559485530546625,0.14426419466975665,0.7963917525773195
389,310,250,12648.17834321882,0.16613076098606644,0.14484356894553882,0.7969151670951157
390,311,251,12684.238210798521,0.16666666666666666,0.14542294322132096,0.7974358974358975
391,312,252,12720.298078378222,0.16720257234726688,0.14600231749710313,0.7979539641943734
392,313,253,12756.357945957923,0.1677384780278671,0.1465816917728853,0.798469387755102
393,314,254,12792.417813537624,0.1682743837084673,0.14716106604866744,0.7989821882951654
394,315,255,12828.477681117325,0.16881028938906753,0.1477404403244496,0.799492385786802
395,316,256,12864.537548697026,0.16934619506966775,0.14831981460023175,0.8
396,317,257,12900.597416276727,0.16988210075026794,0.14889918887601392,0.8005050505050505
397,318,258,12936.657283856428,0.17041800643086816,0.14947856315179606,0.801007556675063
398,319,259,12972.717151436129,0.17095391211146838,0.15005793742757823,0.8015075376884422
399,320,260,13008.77701901583,0.1714898177920686,0.15063731170336037,0.8020050125313283
400,321,261,13044.83688659553,0.1720257234726688,0.15121668597914253,0.8025
401,322,262,13080.896754175232,0.17256162915326903,0.15179606025492468,0.8029925187032418
402,323,263,13116.956621754933,0.17309753483386925,0.15237543453070684,0.8034825870646766
403,324,264,13153.016489334634,0.17363344051446947,0.15295480880648898,0.8039702233250621
404,325,265,13189.076356914335,0.17416934619506966,0.15353418308227115,0.8044554455445545
405,326,266,13225.136224494036,0.17470525187566988,0.1541135573580533,0.8049382716049382
406,327,267,13261.196092073737,0.1752411575562701,0.15469293163383546,0.8054187192118226
407,328,268,13297.255959653437,0.1757770632368703,0.1552723059096176,0.8058968058968059
408,329,269,13333.315827233138,0.17631296891747053,0.15585168018539977,0.8063725490196079
409,330,270,13369.37569481284,0.17684887459807075,0.1564310544611819,0.8068459657701712
410,331,271,13405.43556239254,0.17738478027867097,0.15701042873696408,0.8073170731707318
411,332,272,13441.495429972241,0.17792068595927116,0.15758980301274622,0.8077858880778589
412,333,273,13477.555297551942,0.17845659163987138,0.1581691772885284,0.808252427184466
413,334,274,13513.615165131643,0.1789924973204716,0.15874855156431056,0.8087167070217918
414,335,275,13549.675032711344,0.1795284030010718,0.1593279258400927,0.8091787439613527
415,336,276,13585.734900291045,0.18006430868167203,0.15990730011587487,0.8096385542168675
416,337,277,13621.794767870746,0.18060021436227225,0.160486674391657,0.8100961538461539
417,338,278,13657.854635450447,0.18113612004287247,0.16106604866743918,0.8105515587529976
418,339,279,13693.914503030148,0.18167202572347266,0.16164542294322132,0.8110047846889952
419,340,280,13729.974370609849,0.18220793140407288,0.16222479721900349,0.8114558472553699
420,341,281,13766.03423818955,0.1827438370846731,0.16280417149478563,0.8119047619047619
421,342,282,13802.09410576925,0.1832797427652733,0.1633835457705678,0.8123515439429929
422,343,283,13838.153973348952,0.18381564844587353,0.16396292004634994,0.8127962085308057
423,344,284,13874.213840928653,0.18435155412647375,0.1645422943221321,0.8132387706855791
424,345,285,13910.273708508354,0.18488745980707397,0.16512166859791425,0.8136792452830188
425,346,286,13946.333576088055,0.18542336548767416,0.1657010428736964,0.8141176470588235
426,347,287,13982.393443667755,0.18595927116827438,0.16628041714947855,0.8145539906103286
427,348,288,14018.453311247456,0.1864951768488746,0.16685979142526072,0.8149882903981265
428,349,289,14054.513178827157,0.1870310825294748,0.16743916570104286,0.8154205607476636
429,350,290,14090.573046406858,0.18756698821007503,0.16801853997682503,0.8158508158508159
430,351,291,14126.63291398656,0.18810289389067525,0.16859791425260717,0.8162790697674419
431,352,292,14162.69278156626,0.18863879957127547,0.16917728852838934,0.8167053364269141
432,353,293,14198.752649145961,0.18917470525187566,0.16975666280417148,0.8171296296296297
433,354,294,14234.812516725662,0.18971061093247588,0.17033603707995365,0.8175519630484989
434,355,295,14270.872384305363,0.1902465166130761,0.17091541135573582,0.8179723502304147
435,356,296,14306.932251885064,0.1907824222936763,0.17149478563151796,0.8183908045977012
436,357,297,14342.992119464765,0.19131832797427653,0.17207415990730013,0.8188073394495413
437,358,298,14379.051987044466,0.19185423365487675,0.17265353418308227,0.8192219679633868
438,359,299,14415.111854624167,0.19239013933547697,0.17323290845886444,0.819634703196347
439,360,300,14451.171722203868,0.19292604501607716,0.17381228273464658,0.8200455580865603
440,361,301,14487.231589783569,0.19346195069667738,0.17439165701042875,0.8204545454545454
441,362,302,14523.29145736327,0.1939978563772776,0.1749710312862109,0.8208616780045351
442,363,303,14559.35132494297,0.1945337620578778,0.17555040556199306,0.8212669683257918
443,364,304,14595.411192522672,0.19506966773847803,0.1761297798377752,0.8216704288939052
444,365,305,14631.471060102373,0.19560557341907825,0.17670915411355737,0.8220720720720721
445,366,306,14667.530927682074,0.19614147909967847,0.1772885283893395,0.8224719101123595
446,367,307,14703.590795261774,0.19667738478027866,0.17786790266512167,0.8228699551569507
447,368,308,14739.650662841475,0.19721329046087888,0.17844727694090382,0.8232662192393736
448,369,309,14775.710530421176,0.1977491961414791,0.17902665121668598,0.8236607142857143
449,370,310,14811.770398000877,0.1982851018220793,0.17960602549246812,0.8240534521158129
450,371,311,14847.830265580578,0.19882100750267953,0.1801853997682503,0.8244444444444444
451,372,312,14883.89013316028,0.19935691318327975,0.18076477404403243,0.8248337028824834
452,373,313,14919.95000073998,0.19989281886387997,0.1813441483198146,0.8252212389380531
453,374,314,14956.009868319681,0.20042872454448016,0.18192352259559674,0.82560706401766
454,375,315,14992.069735899382,0.20096463022508038,0.1825028968713789,0.8259911894273128
455,376,316,15028.129603479083,0.2015005359056806,0.18308227114716108,0.8263736263736263
456,377,317,15064.189471058784,0.2020364415862808,0.18366164542294322,0.8267543859649122
457,378,318,15100.249338638485,0.20257234726688103,0.1842410196987254,0.8271334792122538
458,379,319,15136.309206218186,0.20310825294748125,0.18482039397450753,0.8275109170305677
459,380,320,15172.369073797887,0.20364415862808147,0.1853997682502897,0.8278867102396514
460,381,321,15208.428941377588,0.20418006430868169,0.18597914252607184,0.8282608695652174
461,382,322,15244.488808957289,0.20471596998928188,0.186558516801854,0.8286334056399133
462,383,323,15280.54867653699,0.2052518756698821,0.18713789107763615,0.829004329004329
463,384,324,15316.60854411669,0.2057877813504823,0.18771726535341832,0.8293736501079914
464,385,325,15352.668411696392,0.20632368703108253,0.18829663962920046,0.8297413793103449
465,386,326,15388.728279276093,0.20685959271168275,0.18887601390498263,0.8301075268817204
466,387,327,15424.788146855793,0.20739549839228297,0.18945538818076477,0.8304721030042919
467,388,328,15460.848014435494,0.20793140407288319,0.19003476245654694,0.8308351177730193
468,389,329,15496.907882015195,0.20846730975348338,0.19061413673232908,0.8311965811965812
469,390,330,15532.967749594896,0.2090032154340836,0.19119351100811124,0.8315565031982942
470,391,331,15569.027617174597,0.2095391211146838,0.19177288528389339,0.8319148936170213
471,392,332,15605.087484754298,0.21007502679528403,0.19235225955967555,0.832271762208068
472,393,333,15641.147352334,0.21061093247588425,0.1929316338354577,0.8326271186440678
473,394,333,15675.147706711314,0.21114683815648447,0.1929316338354577,0.8329809725158562
474,395,333,15709.148061088628,0.21168274383708469,0.1929316338354577,0.8333333333333334
475,396,334,15743.148415465943,0.21221864951768488,0.19351100811123986,0.8336842105263158
476,397,334,15777.148769843257,0.2127545551982851,0.19351100811123986,0.8340336134453782
477,398,334,15811.149124220572,0.2132904608788853,0.19351100811123986,0.8343815513626834
478,399,334,15845.149478597887,0.21382636655948553,0.19351100811123986,0.8347280334728033
479,400,334,15879.149832975201,0.21436227224008575,0.19351100811123986,0.8350730688935282
480,401,334,15913.150187352516,0.21489817792068597,0.19351100811123986,0.8354166666666667
481,402,334,15947.15054172983,0.21543408360128619,0.19351100811123986,0.8357588357588358
482,403,334,15981.150896107145,0.21596998928188638,0.19351100811123986,0.8360995850622407
483,404,334,16015.15125048446,0.2165058949624866,0.19351100811123986,0.8364389233954451
484,405,335,16049.151604861774,0.2170418006430868,0.194090382387022,0.8367768595041323
485,406,336,16083.151959239089,0.21757770632368703,0.19466975666280417,0.8371134020618557
486,407,337,16117.152313616403,0.21811361200428725,0.19524913093858634,0.8374485596707819
487,408,338,16151.152667993718,0.21864951768488747,0.19582850521436848,0.837782340862423
488,409,339,16185.153022371032,0.21918542336548769,0.19640787949015065,0.8381147540983607
489,410,340,16219.153376748347,0.21972132904608788,0.1969872537659328,0.8384458077709611
490,411,341,16253.153731125662,0.2202572347266881,0.19756662804171496,0.8387755102040816
491,412,342,16287.154085502976,0.2207931404072883,0.1981460023174971,0.8391038696537678
492,413,343,16321.15443988029,0.22132904608788853,0.19872537659327927,0.8394308943089431
493,414,344,16355.154794257605,0.22186495176848875,0.1993047508690614,0.8397565922920892
494,415,345,16389.15514863492,0.22240085744908897,0.19988412514484358,0.840080971659919
495,416,346,16423.155503012236,0.22293676312968919,0.20046349942062572,0.8404040404040404
496,417,347,16457.155857389553,0.22347266881028938,0.2010428736964079,0.8407258064516129
497,418,348,16491.15621176687,0.2240085744908896,0.20162224797219003,0.8410462776659959
498,419,349,16525.156566144185,0.2245444801714898,0.2022016222479722,0.8413654618473896
499,420,350,16559.156920521502,0.22508038585209003,0.20278099652375434,0.8416833667334669
500,421,351,16593.15727489882,0.22561629153269025,0.2033603707995365,0.842
501,422,352,16627.157629276135,0.22615219721329047,0.20393974507531865,0.8423153692614771
502,423,353,16661.15798365345,0.2266881028938907,0.20451911935110081,0.8426294820717132
503,424,354,16695.158338030767,0.22722400857449088,0.20509849362688296,0.8429423459244533
504,425,355,16729.158692408084,0.2277599142550911,0.20567786790266512,0.8432539682539683
505,426,356,16763.1590467854,0.2282958199356913,0.20625724217844726,0.8435643564356435
506,427,357,16797.159401162717,0.22883172561629153,0.20683661645422943,0.8438735177865613
507,428,358,16831.159755540033,0.22936763129689175,0.2074159907300116,0.8441814595660749
508,429,359,16865.16010991735,0.22990353697749197,0.20799536500579374,0.844488188976378
509,430,360,16899.160464294666,0.2304394426580922,0.2085747392815759,0.8447937131630648
510,431,361,16933.160818671982,0.23097534833869238,0.20915411355735805,0.8450980392156863
511,432,362,16967.1611730493,0.2315112540192926,0.20973348783314022,0.8454011741682974
512,433,363,17001.161527426615,0.2320471596998928,0.21031286210892236,0.845703125
513,434,364,17035.16188180393,0.23258306538049303,0.21089223638470453,0.8460038986354775
514,435,365,17069.162236181248,0.23311897106109325,0.21147161066048667,0.8463035019455253
515,436,366,17103.162590558564,0.23365487674169347,0.21205098493626884,0.8466019417475729
516,437,367,17137.16294493588,0.2341907824222937,0.21263035921205098,0.8468992248062015
517,438,368,17171.163299313197,0.2347266881028939,0.21320973348783315,0.8471953578336557
518,439,369,17205.163653690513,0.2352625937834941,0.2137891077636153,0.8474903474903475
519,440,370,17239.16400806783,0.2357984994640943,0.21436848203939746,0.8477842003853564
520,441,371,17273.164362445146,0.23633440514469453,0.2149478563151796,0.8480769230769231
521,442,372,17307.164716822463,0.23687031082529475,0.21552723059096177,0.8483685220729367
522,443,373,17341.16507119978,0.23740621650589497,0.2161066048667439,0.8486590038314177
523,444,374,17375.165425577095,0.2379421221864952,0.21668597914252608,0.8489483747609943
524,445,375,17409.165779954412,0.2384780278670954,0.21726535341830822,0.8492366412213741
525,446,376,17443.16613433173,0.2390139335476956,0.21784472769409038,0.8495238095238096
526,447,377,17477.166488709045,0.2395498392282958,0.21842410196987253,0.8498098859315589
527,448,378,17511.16684308636,0.24008574490889603,0.2190034762456547,0.8500948766603416
528,449,379,17545.167197463677,0.24062165058949625,0.21958285052143686,0.8503787878787878
529,450,380,17579.167551840994,0.24115755627009647,0.220162224797219,0.8506616257088847
530,451,381,17613.16790621831,0.2416934619506967,0.22074159907300117,0.8509433962264151
531,452,382,17647.168260595627,0.2422293676312969,0.2213209733487833,0.8512241054613936
532,453,383,17681.168614972943,0.2427652733118971,0.22190034762456548,0.8515037593984962
